query	count
knows	9
koblin	1
koh	1
konstantin	1
korea	55
korean	14
kratsios	1
kremlin	4
kristol	1
kudlow	1
kumar	1
kupchan	1
kurdish	3
kurds	5
kurtzer	1
kushner	3
kuwait	2
kwangwoon	1
l	1
label	1
labor	1
lack	3
ladies	1
lafraniere	1
lago	6
laid	2
lake	1
lamented	1
lance	1
land	4
landscape	2
language	4
lapsed	1
large	6
largely	8
largest	4
largo	1
larry	1
lashed	3
last	45
latched	2
late	6
lately	1
later	15
latest	2
laughable	1
launched	1
launches	1
laundering	1
laura	1
laurie	2
lavish	1
law	19
lawmakers	4
laws	4
lawsuit	8
lawsuits	1
lawyer	13
lawyers	4
lax	1
laying	1
lazy	2
le	1
lead	6
leader	13
leaders	7
leadership	2
leading	2
leads	2
league	1
leagues	1
leahy	1
leak	1
leaked	2
leaks	2
lear	2
learn	3
learning	3
least	9
leave	7
leaves	2
leaving	3
lebanon	1
lecturer	1
led	11
lee	1
left	12
legal	6
legalization	1
legislation	6
legislative	2
legislators	1
legitimacy	1
legitimate	2
length	2
lengthy	1
leniency	1
lepage	8
less	13
let	5
lethal	1
letter	6
letterhead	1
letters	1
level	6
levels	1
leverage	7
levies	1
lewandowski	2
lewd	3
liabilities	1
liability	2
liable	1
liaison	1
liberal	5
liberally	1
liberated	2
liberties	1
libyan	2
lid	1
lie	2
lied	1
lies	2
life	6
lifeblood	1
lifelong	1
lifestyle	1
lifetime	1
lifting	1
light	2
like	63
liked	4
likely	13
likes	2
limit	1
limited	3
limits	1
limmud	1
lincoln	1
lindsay	3
line	5
liners	2
lines	6
lineup	1
lingering	1
linguist	1
lining	1
link	3
linked	3
links	3
lip	2
lips	1
lisa	1
list	1
listed	1
listen	4
listening	1
listens	1
litany	1
literary	2
literature	1
litigation	1
little	19
liturgy	1
live	5
lives	4
living	3
liviu	1
lobbied	4
lobby	1
lobbying	3
lobbyists	3
local	9
locked	1
locomotives	1
london	6
long	18
longer	4
longest	2
longstanding	1
longtime	3
look	12
looked	1
looking	7
lookout	1
looks	3
looser	1
los	5
lose	4
loses	2
losing	2
loss	2
lost	2
lot	10
louren	5
love	1
lovefest	1
lovely	1
low	6
lower	2
lowering	1
lowest	1
loyal	1
loyalist	1
loyalists	3
lt	1
lu	1
luanda	1
lucrative	1
lugar	1
lumber	1
lunacies	1
luncheon	1
luxmoore	1
ly	2
lying	2
maas	3
macau	1
macron	5
mad	2
made	31
madness	1
maga	2
magazine	12
magazines	1
maggie	6
magic	1
magnet	1
magnificent	1
magnitude	1
mail	1
maimonides	1
main	1
maine	3
mainly	1
mainstream	1
maintain	3
maintained	3
maintaining	1
major	5
majority	2
makan	1
make	18
maker	1
makers	2
makes	10
making	6
malaise	1
malicious	1
man	18
manafort	12
management	1
manager	2
manbij	1
maneuver	2
maneuvers	1
manhattan	1
manifestation	1
manifesto	1
manipulator	1
manliness	2
manly	2
manner	1
mannered	1
manufacturer	1
manufacturers	2
manufacturing	1
many	39
maples	2
mapping	1
mar	6
marc	1
march	24
marches	4
marco	1
marine	1
marjory	1
mark	2
marked	1
market	1
marketing	1
marketplace	1
markets	1
marks	1
marla	1
marriage	5
marriages	1
married	2
marshall	1
martin	2
maryland	2
masculine	1
masculinity	1
mass	4
massive	4
master	1
mat	1
match	1
matched	1
matches	1
materialized	1
math	1
matriarch	1
matt	2
matter	6
matters	2
matthew	2
mattis	5
may	20
maya	1
maybe	2
mazzettimarch	1
mccabe	3
mcclatchy	1
mcconnell	1
mcdaniel	1
mcdougal	11
mcentee	3
mcfaul	1
mcintiremarch	1
mclean	1
mean	5
meaning	1
means	2
meant	5
meanwhile	1
measures	7
meat	2
medal	2
meddling	2
media	29
mediator	1
medicaid	1
mediocre	1
meet	9
meeting	26
meetings	8
meets	1
megan	1
megaphone	1
megyn	1
melania	3
melanie	1
member	4
members	9
memo	6
memorandum	2
men	13
menace	1
mendelssohn	1
menjou	1
mentality	1
mention	7
mentioned	1
mentioning	1
mentions	1
mercedes	1
merchandise	1
mere	1
merely	1
merger	4
message	1
messages	2
messitte	1
met	8
metals	1
metcalf	3
method	1
mexican	1
mexicans	1
mexico	13
miami	1
mic	1
michael	16
michigan	1
microsoft	4
middle	9
midnight	1
midterm	4
midterms	2
midwestern	2
might	23
mike	6
mild	1
militarily	1
military	19
militia	1
militias	1
miller	1
million	26
millions	1
mills	1
mimed	1
mind	2
minded	1
minds	1
mine	1
mingle	1
mini	1
minimize	1
minimum	1
minister	9
ministers	1
ministry	7
minnesota	1
minority	3
minors	1
minute	1
minutes	4
mira	1
mirpuri	1
mirror	1
misbehavior	1
miscalculation	1
mischief	1
misgivings	1
misleading	1
misplaced	1
missed	1
misses	1
missile	4
missiles	2
mission	2
mississippi	3
missive	1
missouri	1
misstated	2
mistake	1
mistresses	1
mistrust	1
mitch	1
mixed	1
mnuchin	2
mo	1
mode	1
model	8
modern	5
modernize	1
modest	3
mogul	1
mohammed	5
mohd	1
mom	3
moment	8
monday	15
monetary	1
money	16
moneyed	1
monitoring	1
monstrously	1
month	20
months	19
monument	1
moon	6
moore	1
moorejohn	1
moral	1
morale	1
moribund	1
morning	14
mortar	1
moscow	16
moses	2
moseses	1
mosh	1
moss	1
mostly	4
mother	1
motions	1
motives	1
motor	1
motors	1
mount	1
mounted	3
move	12
moved	1
movement	1
moves	8
movie	1
moving	2
mr	542
mrs	5
ms	47
msnbc	1
much	27
muddy	1
mudslinging	1
mueller	12
mull	1
multicountry	1
multiday	1
multiple	1
multiplying	1
municipalities	1
murkowski	2
muscle	1
muse	1
mused	2
music	1
muslim	1
muslims	1
mussolini	1
must	27
mustache	8
mustaches	7
mustachioed	2
muster	1
mutation	1
muted	1
mutual	1
mutually	1
n	11
nachos	1
nadella	1
nader	5
nadler	1
nafta	6
name	6
named	2
names	1
naming	1
nasty	1
nation	7
national	35
nations	7
native	1
nato	1
natural	1
naturally	1
naval	1
navigate	1
nazi	2
nazis	1
nbc	1
nd	1
near	5
nearby	2
nearer	1
nearing	1
nearly	7
necessary	1
need	13
needed	2
needs	4
negative	1
negotiate	2
negotiated	1
negotiating	2
negotiation	2
negotiations	10
negotiator	2
negotiators	1
neighbor	2
neither	5
nemesis	1
neo	2
nepotism	1
nerve	4
netflix	1
network	12
networks	3
never	32
new	102
newborn	1
newest	1
newly	2
news	30
newsletter	31
newsletters	20
newsmagazine	2
newspaper	2
next	7
nguesso	4
nicas	1
nicasmarch	1
nice	4
nicholas	1
nick	2
nickel	1
nicknames	1
nielsen	1
nigeria	1
night	17
nights	1
nineteenth	1
nippon	1
nobel	1
nobody	2
nominate	1
nominates	1
nomination	2
nominee	2
non	3
nonconformist	2
nonconformity	1
nondisclosure	3
none	3
nonetheless	3
nonpartisan	2
nonprofit	1
nonstop	1
nontribal	1
norfolk	1
normal	1
norman	2
norms	4
north	33
northern	4
nose	1
notably	1
note	3
noted	3
nothing	13
notice	1
noting	1
notion	2
notionally	1
nov	3
november	7
nowhere	1
nuanced	2
nuclear	24
number	14
numbers	4
numerous	2
nunn	1
nut	1
nytimes	1
nytopinion	6
oath	2
oatis	1
obama	13
obituary	1
objecting	1
objections	2
objective	1
obliged	1
observation	1
observed	2
observers	1
observing	1
obsessive	1
obsessively	1
obstruction	1
obtain	3
obtained	2
obviously	3
occasion	1
occupation	1
occurred	3
october	5
odd	2
offensive	2
offer	7
offered	6
offering	2
offerings	1
offers	2
office	20
officer	5
officers	8
official	14
officially	1
officials	55
offing	1
often	7
oh	6
ohio	6
oil	4
okla	1
oklahoma	1
old	11
oldest	1
oldstone	2
oligarchs	1
olson	1
olympia	1
omaha	2
omnibus	1
one	78
ones	2
ongoing	1
online	9
onscreen	1
onto	3
onward	1
op	3
open	6
opening	2
openly	2
openness	1
opens	2
operate	1
operates	1
operating	1
operation	1
operations	7
operative	1
opinion	17
opinionated	1
opinions	2
opioid	4
opponent	3
opponents	3
opportune	1
opportunism	2
opportunistic	1
opportunities	3
opportunity	6
opposed	1
opposes	1
opposing	2
opposite	1
opposition	2
opted	1
optimizing	1
opting	1
option	1
options	1
optionsadvertisementapril	1
optionsadvertisementby	6
optionsadvertisementsupported	3
opts	1
oracle	1
orbit	1
orchestrating	1
order	19
ordered	8
ordering	1
orders	2
organization	2
organizations	1
organized	2
organizing	1
origin	2
original	1
originally	2
others	14
otherwise	1
ought	1
ousting	1
outbreak	1
outcome	5
outer	1
outlets	1
outright	1
outside	4
outspoken	1
outstanding	1
outward	2
oval	10
oven	1
overall	1
overlap	1
overlooked	2
overseas	4
overseen	2
oversees	3
overtime	1
overturning	1
overwhelmingly	1
owned	3
owner	1
owns	6
owxvuylob	1
oxygen	1
oypfoxzk	1
p	18
pac	1
pacific	17
pack	2
package	3
packages	2
packed	1
packing	1
pact	6
page	86
pages	1
paid	2
pain	1
painted	1
pakistan	1
panel	3
panels	1
panic	2
paper	15
paramount	1
paranoia	1
paraphrase	1
parent	3
paris	3
parked	1
parking	2
parkland	1
parliamentarian	1
parliamentary	1
parscale	2
part	14
partial	1
participation	2
particular	3
particularly	5
parties	4
partisan	1
partly	4
partner	1
partners	4
partnership	2
parts	5
party	8
pass	5
passage	1
passed	1
passion	1
past	13
pasting	1
path	1
patient	1
patrick	2
patton	3
paul	4
pay	12
paying	8
payment	6
payoffs	1
pays	2
pe	1
peaceful	1
pecker	34
peddling	1
pedestrian	1
penalties	1
penalty	4
pence	6
pending	1
peninsula	1
pennsylvania	2
pension	2
pentagon	6
people	77
per	2
perceived	2
percent	12
percentage	1
perception	1
perched	1
perfect	1
perfectly	3
perform	1
performed	1
perhaps	4
peril	1
perilous	1
perils	2
perjury	1
permanent	3
permanently	3
permission	3
permitting	1
persecution	1
persian	1
persistent	1
persists	1
person	27
persona	1
personal	6
personalities	1
personally	2
personifies	1
perspective	1
persuade	3
persuaded	2
pertaining	1
pertinent	2
pessimistic	1
peter	5
petersburg	1
phase	2
phased	3
philandering	1
philosophy	1
phobia	1
phone	3
photo	4
photograph	4
photographer	1
photographic	1
photoshopped	1
phrase	1
physical	3
pic	1
pichai	1
pick	3
picked	1
pickering	1
picture	4
pictures	1
piece	2
pieces	1
pilot	1
pines	1
pipeline	1
pit	1
pitches	1
pitching	1
pitfalls	1
place	7
placed	2
places	1
plan	8
planned	7
planning	2
plans	7
plant	3
plants	1
platforms	1
plausibly	1
play	6
playboy	7
played	9
player	2
playful	1
playing	6
playmate	1
playmates	1
plays	5
plea	1
pleaded	3
please	43
pleasedenyit	1
pleases	1
pleasing	1
pledge	4
pledges	1
plenty	4
plot	2
plots	1
plotting	1
ploy	1
plus	4
pocket	1
pocketed	2
pod	1
podcast	1
poetry	1
point	14
pointed	3
points	3
poised	1
poisoning	10
poland	8
polarized	1
police	1
policies	12
policing	2
policy	23
polish	2
political	32
politically	2
politician	1
politicians	6
politicize	1
politics	20
poll	1
pollster	1
pompeo	2
poniewozikmarch	1
poor	1
pop	2
popcorn	1
popular	3
popularity	1
population	1
populations	1
populism	1
populist	2
porat	1
pork	2
porn	4
pornographic	5
pornography	1
porter	19
portland	2
portrayal	1
portrayed	2
portrays	1
pose	1
posing	1
position	9
positioned	1
possibility	4
possible	6
post	13
postal	10
posted	6
poster	1
posthumously	1
postpone	1
posture	1
potential	4
potentially	4
potus	1
power	15
powerful	4
powers	1
pp	1
practices	1
praise	2
praised	3
pre	2
precisely	3
precludes	1
predecessor	3
predecessors	1
predicting	1
predictions	1
prefer	3
preference	2
preferences	1
prefers	3
prejudice	1
premiered	1
preparations	2
prepare	3
prepared	1
prepares	1
preparing	1
presence	3
present	3
presented	1
presenting	1
preservation	1
preserve	1
preserved	1
preserving	2
presidency	6
president	190
presidential	19
presidents	2
press	11
pressed	1
pressing	3
pressmarch	5
pressure	5
pressured	1
presumed	1
pretty	1
prevail	2
prevent	3
prevented	3
preventing	2
previous	3
previously	5
price	2
prices	2
priebus	1
primaries	1
primarily	2
primary	1
prime	2
prince	14
principle	4
principles	1
print	13
prior	1
priority	1
prison	1
privacy	1
private	13
privately	5
privatized	1
prize	1
prized	1
pro	1
probably	7
problem	5
problems	3
procedures	1
proceeded	1
proceedings	1
process	10
processes	1
proclaims	1
prod	1
produce	2
produced	1
producer	1
producers	1
product	1
production	2
productions	1
products	7
professionally	1
professor	5
profile	4
profitable	1
program	4
programming	2
programs	3
progress	3
progressive	1
prohibit	1
project	2
projects	3
prominence	1
prominent	4
promiscuous	1
promise	6
promised	9
promises	2
promising	1
promote	3
promoted	2
promoting	1
promotional	2
prompt	2
prompted	5
prompting	1
proof	1
propaganda	1
properly	2
proposal	5
proposals	4
proposed	5
propriety	1
prosecution	1
prosecutions	1
prosecutor	1
prosecutors	3
prospective	3
prospects	3
prospered	1
protect	6
protected	2
protecting	1
protection	1
protectionist	1
protections	3
protective	2
protectors	1
protest	1
protracted	1
proved	2
proven	2
provide	5
provided	5
providence	1
provides	2
providing	2
provision	5
provisions	4
prowling	1
proximity	2
psyched	1
psychological	1
public	23
publication	2
publicity	1
publicly	9
published	11
publisher	3
publishers	1
publishing	2
pugilistic	1
pugnacious	2
pull	3
pulled	1
pulling	3
pulpit	1
pumps	1
punch	1
punctuated	1
pundits	2
punishment	3
purchase	3
purchasing	1
purely	1
purim	1
purpose	1
pursue	2
pursued	1
pursues	1
push	2
pushed	1
pushes	1
pushing	2
put	8
putin	5
putting	5
pyongyang	1
qatar	2
qataris	1
qualcomm	2
quality	1
quarrel	1
quarterly	1
question	7
questions	5
quick	2
quickly	8
quid	1
quiet	5
quietly	1
quite	7
quo	1
quota	2
quote	1
quotes	1
quoting	1
r	16
rabinowitz	1
race	1
races	1
racial	1
radio	1
rage	2
rail	6
railed	1
railing	1
railroad	7
railroads	2
rails	1
rain	1
raise	4
raised	3
raiser	5
raising	4
raj	4
rally	9
ramp	1
ran	1
range	4
ranging	1
ranted	1
rapid	1
rapidly	1
rapier	1
rapists	2
rappeportupdate	1
rapport	1
rare	3
rarely	1
ratcheting	1
rate	2
rated	2
rates	4
rather	3
ratings	9
razors	1
rd	1
reached	4
reaching	1
react	2
reacted	3
reaction	1
reactionary	1
read	4
readiness	1
ready	1
real	4
realdonaldtrump	4
realities	1
reality	4
realize	2
really	13
realms	1
reaped	1
reason	4
reasonable	1
reasons	5
reassert	1
reassesses	2
reassurances	1
reawakened	1
reawakening	1
rebellious	2
reboot	3
rebounded	1
rebuffed	1
rebuild	1
rebuilding	1
recalled	2
recaptured	1
receipts	1
receive	1
received	4
receiving	1
recent	12
recently	14
recep	1
receptive	1
recipe	1
reckons	1
recognizable	1
recognized	1
recollection	1
recommend	1
recommitted	1
reconsider	2
record	1
records	2
recounting	1
recovery	2
recreating	1
recruit	1
recruitment	1
recruits	1
red	2
rediscovers	1
reduce	2
reduced	1
reducing	3
reduction	1
reductions	1
reeling	1
reference	1
referred	4
referring	4
refers	1
reflected	1
reflection	1
reform	2
refrigerated	1
refugee	1
refused	1
refutation	1
regarded	1
reggie	1
region	1
regional	3
regret	1
regrets	1
regularly	2
regulations	7
regulators	1
regulatory	2
rein	2
reince	1
reinstating	1
reinvigorated	1
reject	1
rejected	5
rejects	1
related	4
relation	1
relations	6
relationship	12
relative	3
relatively	2
relatives	2
release	3
released	9
relentlessly	1
relevant	1
reliability	1
reliable	1
relief	2
religions	1
religious	3
reluctant	1
remain	5
remained	3
remaining	1
remains	4
remake	1
remarkable	1
remarks	3
remember	3
remembering	1
remind	2
reminded	1
remnants	2
removing	1
rendition	1
reneging	1
renegotiate	1
renegotiations	1
renewable	1
renewed	1
repeal	6
repealed	2
repealing	1
repeated	2
repeatedly	11
repels	1
replacing	1
replicated	2
replied	1
report	10
reported	17
reportedly	1
reporter	3
reporters	8
reporting	15
reports	3
represent	1
representation	2
representative	3
representatives	6
represented	2
represents	6
reprints	12
republic	1
republican	31
republicans	21
repudiated	2
reputation	2
request	8
requested	2
requesting	1
requests	2
require	1
required	4
requirements	1
requires	2
requiring	1
research	5
researched	1
researchers	1
reserve	1
residence	2
residences	1
resident	1
residents	2
resign	2
resigned	4
resistance	2
resisted	1
resolute	1
resolution	1
resonance	1
resort	1
resources	2
respect	3
respectively	1
respects	2
respond	7
responded	4
respondent	1
responding	2
response	12
responses	2
responsibilities	1
responsible	1
rest	2
restaurant	1
restitution	1
restore	2
restrained	1
restraints	1
restrict	1
restrictions	1
restricts	1
restructurings	1
result	8
resulting	1
results	3
retail	1
retailer	1
retailers	6
retaliate	1
retaliation	6
retention	1
retinue	1
retired	4
retirement	1
retort	1
retreats	1
return	2
returned	2
returns	1
retweeted	1
reuters	1
reutersmarch	3
revamped	1
reveal	3
revealed	1
revealing	1
revelations	1
revenues	1
reverberated	1
reverse	1
reversed	1
review	13
reviews	1
revised	2
revision	1
revival	3
revoked	1
rex	2
reynolds	1
rez	1
rhetoric	1
rhode	1
rich	1
richard	4
richest	3
richfield	3
richly	1
rick	2
rid	2
ride	1
riders	3
ridicule	1
ridiculed	1
rifle	1
right	20
righteousness	1
rights	18
rip	1
ripostes	1
rise	4
rising	1
risk	1
rivals	5
river	1
rivera	1
roar	1
rob	3
robbed	1
robert	5
robot	20
robust	2
rock	1
rocket	4
rogers	5
roguish	1
rohingya	1
role	16
roles	1
roll	2
rolled	2
rolling	2
romania	4
romanian	4
romantic	1
romantically	2
ron	1
ronna	1
root	2
rooted	1
rose	4
roseanne	25
ross	4
roughly	3
round	5
rounds	1
route	1
routed	2
routine	1
royals	2
rubin	1
rubinmarch	1
rubio	2
ruin	1
rule	2
rules	10
ruling	1
rumbling	1
rumors	1
run	10
rung	1
runner	1
running	5
runs	1
rushmore	1
russia	46
russian	49
russians	8
rust	1
rutenberg	2
ruth	1
ryan	1
ryul	1
sachs	1
sacrifices	1
sad	1
safe	1
safer	1
safety	5
said	250
salacious	2
salam	1
sales	9
salisbury	1
salman	2
salt	1
salvador	1
sam	1
san	2
sanctioned	1
sanctions	8
sanctuary	1
sand	1
sanders	3
sang	2
santora	1
sarah	2
sassou	4
sat	1
satisfy	1
saturday	5
satya	1
saudi	28
saudis	5
save	1
saved	4
saw	4
say	42
saying	16
says	11
scale	1
scandal	2
scandals	2
scapegoating	1
scaramucci	1
scarce	1
scared	1
scathing	1
scenario	1
scenes	1
schama	1
schamamarch	1
schedule	3
scheduled	2
schmitt	3
scholar	2
school	5
schoolchildren	2
schools	1
schoolteacher	1
schuchat	2
schumer	6
science	2
scientific	1
scope	2
scored	1
scorn	1
scott	1
scouts	1
scowcroft	1
scrapping	1
screen	1
screw	3
script	2
scrutiny	3
scuttling	1
seal	1
sean	1
season	1
seat	1
seats	2
seattle	4
second	23
secondary	1
secret	3
secretary	22
secretly	2
section	8
sector	2
secured	1
securing	3
security	30
sedition	1
see	20
seeing	3
seek	2
seeking	8
seem	3
seemed	5
seemingly	1
seems	6
seen	11
sees	2
seize	1
seized	1
select	22
self	6
sell	8
selleck	1
seller	1
selling	2
semblance	1
semester	1
seminar	1
semitic	2
semitism	6
senate	12
senator	4
senators	3
send	3
senddonaldtospace	1
sending	6
senegal	1
senior	9
sense	7
senseless	1
sent	8
sentences	1
sentencing	3
sentiment	1
seok	1
seoul	5
separate	3
separately	1
sept	2
september	6
sergei	3
sergey	1
series	7
serious	4
seriously	2
seriousness	1
servants	1
serve	2
served	10
server	1
service	15
services	8
serving	2
sessions	2
set	5
sets	1
setting	1
settle	1
settled	2
settlements	1
settling	1
seven	4
seventy	1
several	10
severely	1
sex	11
sexual	7
shackles	1
shah	8
shallow	1
sham	1
shame	1
shape	3
shaped	1
shapiro	4
share	1
shared	1
shares	1
shark	1
sharon	1
sharp	5
sharper	1
shave	1
shaved	2
shaven	2
shaving	3
shear	4
sheets	1
shelled	1
shells	1
shelter	1
shelves	1
sherman	1
sherwood	5
shield	2
shift	2
shifting	2
shifts	1
shim	2
shipments	2
shirt	1
shocking	1
shook	1
shooter	1
shooting	1
shootings	1
shopping	2
shops	1
short	4
shortly	3
shot	4
shoulder	2
shout	1
shouted	1
show	22
showcase	1
showcased	2
showed	2
showing	2
shown	3
shows	8
shrank	1
shut	1
sick	1
side	3
sideline	1
sides	1
sign	15
signal	1
signaled	4
signature	1
signed	13
signers	2
significant	4
significantly	1
signify	1
signs	2
silence	5
silent	6
silicon	6
silver	3
similar	5
similarly	2
simon	3
simple	3
simply	3
simultaneous	1
since	23
sincere	1
singapore	18
singaporean	2
singing	1
single	4
sinister	2
sister	3
sit	2
sitcom	3
sitcoms	1
site	4
sites	2
sitting	3
situation	6
six	4
sixteen	1
size	2
skadden	1
skeptical	1
skills	2
skripal	5
skripals	1
slashed	1
slept	1
slightly	1
sloppy	1
slow	3
slower	1
slowly	2
small	4
smaller	1
smart	5
smartest	1
smear	1
smg	1
smoothed	1
snack	1
snake	1
snap	1
sneak	1
sociability	1
sociable	1
social	8
society	8
sociopolitical	1
socks	1
soft	1
soil	2
sold	1
soldier	3
solicitation	1
solicited	1
solidarity	4
solidify	1
solution	1
solve	1
solving	2
somberly	1
somehow	1
someone	7
something	15
sometimes	5
son	5
soon	10
sophisticates	1
soros	1
sorry	1
sort	3
sought	12
sound	1
sounds	1
source	7
sources	1
south	49
southern	2
soviet	2
sow	2
soybean	1
soybeans	2
space	6
spanked	1
spanking	2
spankingly	1
spanning	1
spars	1
spawned	1
speak	6
speaking	4
speaks	1
special	21
specialists	1
species	1
specific	3
specifically	2
specify	1
speech	6
speeches	1
speechwriter	1
speed	1
spending	12
spent	6
spies	4
spinning	1
spirited	1
spite	1
split	1
spoke	5
spoken	4
spokesman	7
spokeswoman	5
spooked	1
sports	1
spotted	1
spring	2
spur	2
spurred	1
spy	13
spying	1
square	1
squashing	1
sr	1
st	3
stability	1
stabilization	1
stable	1
staff	10
stage	3
stages	1
stalled	1
stamps	1
stance	2
stances	1
stand	2
standard	4
standards	2
standing	4
standoff	2
stands	2
star	10
start	9
started	1
starting	2
state	41
stated	3
statement	20
statements	5
states	76
stationed	1
status	4
stay	6
stayed	3
steadfastly	1
steak	1
stealing	1
steel	16
steele	2
stein	1
stemming	1
stephanie	5
stephen	2
stepped	2
steps	2
steve	3
steven	4
stevens	7
stewardship	1
stifel	1
stiff	1
still	19
stock	2
stocks	1
stoked	1
stolen	1
stone	1
stoneman	1
stood	2
stopped	3
storage	1
stores	2
stories	3
storming	1
storms	1
stormy	11
story	19
stowe	1
straight	1
strain	2
strange	1
stranglehold	1
strategic	1
strategist	2
strategy	5
stream	1
streaming	1
street	4
strength	2
strengthen	2
strengthening	1
strengthens	1
stress	1
stressed	3
stretching	1
stricter	1
strike	1
string	1
stripes	1
stripped	1
strong	4
stronger	2
strongly	1
strongman	1
struck	1
structure	1
structured	1
struggled	1
struggling	4
student	2
studied	1
studies	2
studio	1
studying	1
stuff	2
stumbling	1
stunned	1
stymie	1
subject	6
submitted	3
submitting	1
subpoena	1
subscribe	33
subsequent	2
subsequently	2
substance	1
substantial	1
substitute	1
subtext	1
subtitle	2
suburb	1
suburban	2
suburbs	1
subvert	1
subway	1
succeed	1
success	9
successful	3
successor	2
suck	1
suckers	2
sudden	1
suddenly	2
sued	2
sufficient	1
suggest	4
suggested	14
suggesting	1
suggestion	3
suggestions	1
suggestive	1
suggests	4
suing	1
suit	1
suits	1
sullivanmarch	2
summarily	1
summed	1
summer	1
summit	3
summoned	2
sun	1
sundar	1
sunday	7
sundays	1
sunny	1
super	2
superville	1
suppliers	1
supply	2
support	17
supported	4
supporter	6
supporters	14
supporting	3
supports	2
suppose	1
supposed	1
supposedly	1
suppressed	1
supremacist	2
supreme	5
sure	4
surely	1
surge	2
surgeon	1
surges	1
surplus	1
surprise	2
surprised	2
surprises	1
surprising	3
surprisingly	1
surveillance	10
survey	1
surveyors	1
surveys	1
survival	2
survive	1
survivor	1
survivors	1
susan	1
suspect	1
suspected	1
suspend	1
suspension	1
suspicion	1
svelte	1
swallowed	1
swamp	1
swanson	2
swansonchicago	1
swarming	1
swatted	1
swearing	1
sweeping	2
swift	1
swing	1
swirling	1
switch	1
switched	1
swooned	1
sykes	1
symbiotic	1
symbolic	1
synchronized	1
syndicated	1
syria	25
syrian	2
system	5
systems	1
table	2
tablet	1
tabloid	6
tackling	1
tacos	1
tactics	2
tahoe	1
tailor	1
take	14
taken	12
takes	2
taking	9
talal	1
talent	1
talents	1
tales	1
talk	6
talked	6
talking	6
talks	15
tally	1
talmud	1
tangle	1
tankersley	1
tankersleymarch	1
tantalizing	1
tape	2
taps	1
target	4
targeted	4
targets	2
tariff	3
tariffs	18
tasra	1
tass	1
tax	21
taxation	3
taxcutsjobsact	1
taxes	17
tayyip	1
teacher	1
teachers	2
team	8
teamed	1
tearing	1
tech	18
techniques	1
technology	5
ted	1
teenage	1
telephone	1
television	10
televisions	1
tell	40
telling	5
tells	1
tend	1
tended	2
tendency	2
tense	2
tensions	5
tentative	1
term	1
terminate	2
terms	5
terrain	1
terrified	2
terrifying	1
territory	1
terror	4
test	5
testified	1
testimony	1
testing	1
tests	2
testy	1
tex	2
texas	3
th	2
thad	1
thank	4
theme	2
theorists	1
theory	1
therefore	1
theresa	1
thick	1
thiel	1
thin	1
thing	8
things	16
think	61
thinking	5
thinks	1
third	7
thomas	4
though	13
thought	6
thoughtful	1
thousand	1
thousands	2
threat	10
threaten	4
threatened	7
threatening	3
threats	1
three	15
thrive	1
thriving	1
throne	1
throughout	5
throw	1
throws	1
thunder	1
thursday	33
thus	2
thwarting	1
tickets	1
tidbits	1
tied	3
ties	4
tighter	1
tightrope	2
tiki	1
tillerson	6
tim	1
time	53
timely	1
times	61
timing	2
timothy	1
tiny	1
tip	1
tirade	1
title	2
titled	1
titles	2
today	28
together	5
told	37
tolerance	1
tom	4
tomorrow	1
ton	1
tone	2
tongue	1
tonight	1
tons	1
took	13
tool	1
top	13
topical	1
topics	1
torch	1
torn	1
torpedo	1
torpidly	1
total	4
totaling	1
totally	2
touch	2
touched	1
touches	1
tough	5
tougher	4
toughest	2
toughness	1
tour	2
tournament	1
touting	1
toward	12
tower	2
towns	1
toys	1
track	2
tracks	2
tract	1
traction	1
trade	48
tradition	2
traditional	4
traditionally	1
traffic	1
trafficked	1
trafficking	4
tragic	1
trail	1
trained	2
training	2
trains	3
traitor	1
traits	1
trans	2
transcontinental	1
transcript	1
transition	2
transmission	1
transparency	1
transportation	1
trash	1
trashed	1
travel	3
traveled	5
travels	1
treacherous	2
treasury	4
treat	1
treaties	1
treats	1
tree	1
trees	1
tremendous	1
trials	1
tribal	2
tribalist	1
tribulations	1
tribune	1
tribute	1
tricky	1
tried	7
trifling	1
trillion	5
trip	4
trips	1
troll	1
trolling	1
troops	7
trouble	1
troubling	2
trough	1
truck	2
trucks	3
TRUE	2
truly	2
trumka	2
trump	435
trumper	1
trumpers	9
trumpeted	2
trumpian	2
trumpism	2
trumplike	1
trumps	1
trust	4
truth	2
try	3
trying	6
tuck	1
tuesday	19
tulsa	2
tumbling	1
tunisia	1
tunisian	4
tunisians	1
tunnels	1
turkey	8
turn	8
turnabout	1
turned	6
turning	1
turns	2
tv	11
tvs	1
tweet	17
tweeted	10
tweeting	5
tweets	8
twice	2
twisting	1
twitter	30
two	40
twohey	1
tying	1
type	5
types	1
typically	1
tyrone	1
u	20
uber	2
udall	1
ukraine	11
ukrainian	2
ultimately	3
ultra	1
ultraright	1
un	3
unabashed	1
unable	1
unannounced	1
unapologetic	1
unattractive	1
unbelievable	2
uncertain	2
uncharacteristically	1
uncivilized	1
unclear	5
uncomfortable	1
uncommon	1
unconnected	1
unconstitutional	1
unconstitutionally	1
uncritically	1
undercut	1
underlying	2
undermine	6
undermined	2
undermining	1
understand	3
understandable	1
understandably	1
understates	1
understood	1
underway	1
undocumented	2
unease	2
uneasy	1
unenthusiastic	1
unequivocally	1
unfair	4
unfairly	2
unfavorable	1
unfettered	1
